time	V(n005)
4.892869781988886e-04	1.000320e+00
5.000000000000000e-04	1.000320e+00
Step Information: X=908  (Step: 909/1001)
0.000000000000000e+00	1.017537e+00
4.892869781988886e-04	1.017537e+00
5.000000000000000e-04	1.017537e+00
Step Information: X=909  (Step: 910/1001)
0.000000000000000e+00	1.009423e+00
4.892869781988886e-04	1.009423e+00
5.000000000000000e-04	1.009423e+00
Step Information: X=910  (Step: 911/1001)
0.000000000000000e+00	1.000591e+00
4.892869781988886e-04	1.000591e+00
5.000000000000000e-04	1.000591e+00
Step Information: X=911  (Step: 912/1001)
0.000000000000000e+00	1.005821e+00
4.892869781988886e-04	1.005821e+00
5.000000000000000e-04	1.005821e+00
Step Information: X=912  (Step: 913/1001)
0.000000000000000e+00	1.011167e+00
4.892869781988886e-04	1.011167e+00
5.000000000000000e-04	1.011167e+00
Step Information: X=913  (Step: 914/1001)
0.000000000000000e+00	1.010208e+00
4.892869781988886e-04	1.010208e+00
5.000000000000000e-04	1.010208e+00
Step Information: X=914  (Step: 915/1001)
0.000000000000000e+00	1.013914e+00
4.892869781988886e-04	1.013914e+00
5.000000000000000e-04	1.013914e+00
Step Information: X=915  (Step: 916/1001)
0.000000000000000e+00	9.891689e-01
4.892869781988886e-04	9.891689e-01
5.000000000000000e-04	9.891689e-01
Step Information: X=916  (Step: 917/1001)
0.000000000000000e+00	1.008536e+00
4.892869781988886e-04	1.008536e+00
5.000000000000000e-04	1.008536e+00
Step Information: X=917  (Step: 918/1001)
0.000000000000000e+00	9.972334e-01
4.892869781988886e-04	9.972334e-01
5.000000000000000e-04	9.972334e-01
Step Information: X=918  (Step: 919/1001)
0.000000000000000e+00	1.026642e+00
4.892869781988886e-04	1.026642e+00
5.000000000000000e-04	1.026642e+00
Step Information: X=919  (Step: 920/1001)
0.000000000000000e+00	1.001536e+00
4.892869781988886e-04	1.001536e+00
5.000000000000000e-04	1.001536e+00
Step Information: X=920  (Step: 921/1001)
0.000000000000000e+00	1.021232e+00
4.892869781988886e-04	1.021232e+00
5.000000000000000e-04	1.021232e+00
Step Information: X=921  (Step: 922/1001)
0.000000000000000e+00	1.005306e+00
4.892869781988886e-04	1.005306e+00
5.000000000000000e-04	1.005306e+00
Step Information: X=922  (Step: 923/1001)
0.000000000000000e+00	1.004629e+00
4.892869781988886e-04	1.004629e+00
5.000000000000000e-04	1.004629e+00
Step Information: X=923  (Step: 924/1001)
0.000000000000000e+00	1.003813e+00
4.892869781988886e-04	1.003813e+00
5.000000000000000e-04	1.003813e+00
Step Information: X=924  (Step: 925/1001)
0.000000000000000e+00	1.010844e+00
4.892869781988886e-04	1.010844e+00
5.000000000000000e-04	1.010844e+00
Step Information: X=925  (Step: 926/1001)
0.000000000000000e+00	9.997187e-01
4.892869781988886e-04	9.997187e-01
5.000000000000000e-04	9.997187e-01
Step Information: X=926  (Step: 927/1001)
0.000000000000000e+00	1.005896e+00
4.892869781988886e-04	1.005896e+00
5.000000000000000e-04	1.005896e+00
Step Information: X=927  (Step: 928/1001)
0.000000000000000e+00	9.972296e-01
4.892869781988886e-04	9.972296e-01
5.000000000000000e-04	9.972296e-01
Step Information: X=928  (Step: 929/1001)
0.000000000000000e+00	1.003821e+00
4.892869781988886e-04	1.003821e+00
5.000000000000000e-04	1.003821e+00
Step Information: X=929  (Step: 930/1001)
0.000000000000000e+00	9.922098e-01
4.892869781988886e-04	9.922098e-01
5.000000000000000e-04	9.922098e-01
Step Information: X=930  (Step: 931/1001)
0.000000000000000e+00	1.000536e+00
4.892869781988886e-04	1.000536e+00
5.000000000000000e-04	1.000536e+00
Step Information: X=931  (Step: 932/1001)
0.000000000000000e+00	9.955954e-01
4.892869781988886e-04	9.955954e-01
5.000000000000000e-04	9.955954e-01
Step Information: X=932  (Step: 933/1001)
0.000000000000000e+00	1.007410e+00
4.892869781988886e-04	1.007410e+00
5.000000000000000e-04	1.007410e+00
Step Information: X=933  (Step: 934/1001)
0.000000000000000e+00	1.012439e+00
4.892869781988886e-04	1.012439e+00
5.000000000000000e-04	1.012439e+00
Step Information: X=934  (Step: 935/1001)
0.000000000000000e+00	1.000350e+00
4.892869781988886e-04	1.000350e+00
5.000000000000000e-04	1.000350e+00
Step Information: X=935  (Step: 936/1001)
0.000000000000000e+00	9.995602e-01
4.892869781988886e-04	9.995602e-01
5.000000000000000e-04	9.995602e-01
Step Information: X=936  (Step: 937/1001)
0.000000000000000e+00	9.953904e-01
4.892869781988886e-04	9.953904e-01
5.000000000000000e-04	9.953904e-01
Step Information: X=937  (Step: 938/1001)
0.000000000000000e+00	9.999062e-01
4.892869781988886e-04	9.999062e-01
5.000000000000000e-04	9.999062e-01
Step Information: X=938  (Step: 939/1001)
0.000000000000000e+00	1.023449e+00
4.892869781988886e-04	1.023449e+00
5.000000000000000e-04	1.023449e+00
Step Information: X=939  (Step: 940/1001)
0.000000000000000e+00	1.000072e+00
4.892869781988886e-04	1.000072e+00
5.000000000000000e-04	1.000072e+00
Step Information: X=940  (Step: 941/1001)
0.000000000000000e+00	1.003878e+00
4.892869781988886e-04	1.003878e+00
5.000000000000000e-04	1.003878e+00
Step Information: X=941  (Step: 942/1001)
0.000000000000000e+00	9.955919e-01
4.892869781988886e-04	9.955919e-01
5.000000000000000e-04	9.955919e-01
Step Information: X=942  (Step: 943/1001)
0.000000000000000e+00	1.012207e+00
4.892869781988886e-04	1.012207e+00
5.000000000000000e-04	1.012207e+00
Step Information: X=943  (Step: 944/1001)
0.000000000000000e+00	1.006834e+00
4.892869781988886e-04	1.006834e+00
5.000000000000000e-04	1.006834e+00
Step Information: X=944  (Step: 945/1001)
0.000000000000000e+00	1.010934e+00
4.892869781988886e-04	1.010934e+00
5.000000000000000e-04	1.010934e+00
Step Information: X=945  (Step: 946/1001)
0.000000000000000e+00	1.010580e+00
4.892869781988886e-04	1.010580e+00
5.000000000000000e-04	1.010580e+00
Step Information: X=946  (Step: 947/1001)
0.000000000000000e+00	1.011927e+00
4.892869781988886e-04	1.011927e+00
5.000000000000000e-04	1.011927e+00
Step Information: X=947  (Step: 948/1001)
0.000000000000000e+00	9.917044e-01
4.892869781988886e-04	9.917044e-01
5.000000000000000e-04	9.917044e-01
Step Information: X=948  (Step: 949/1001)
0.000000000000000e+00	1.007018e+00
4.892869781988886e-04	1.007018e+00
5.000000000000000e-04	1.007018e+00
Step Information: X=949  (Step: 950/1001)
0.000000000000000e+00	1.000623e+00
4.892869781988886e-04	1.000623e+00
5.000000000000000e-04	1.000623e+00
Step Information: X=950  (Step: 951/1001)
0.000000000000000e+00	1.014105e+00
4.892869781988886e-04	1.014105e+00
5.000000000000000e-04	1.014105e+00
Step Information: X=951  (Step: 952/1001)
0.000000000000000e+00	9.929115e-01
4.892869781988886e-04	9.929115e-01
5.000000000000000e-04	9.929115e-01
Step Information: X=952  (Step: 953/1001)
0.000000000000000e+00	1.009695e+00
4.892869781988886e-04	1.009695e+00
5.000000000000000e-04	1.009695e+00
Step Information: X=953  (Step: 954/1001)
0.000000000000000e+00	1.001830e+00
4.892869781988886e-04	1.001830e+00
5.000000000000000e-04	1.001830e+00
Step Information: X=954  (Step: 955/1001)
0.000000000000000e+00	9.930626e-01
4.892869781988886e-04	9.930626e-01
5.000000000000000e-04	9.930626e-01
Step Information: X=955  (Step: 956/1001)
0.000000000000000e+00	1.010917e+00
4.892869781988886e-04	1.010917e+00
5.000000000000000e-04	1.010917e+00
Step Information: X=956  (Step: 957/1001)
0.000000000000000e+00	9.984902e-01
4.892869781988886e-04	9.984902e-01
5.000000000000000e-04	9.984902e-01
Step Information: X=957  (Step: 958/1001)
0.000000000000000e+00	1.001348e+00
4.892869781988886e-04	1.001348e+00
5.000000000000000e-04	1.001348e+00
Step Information: X=958  (Step: 959/1001)
0.000000000000000e+00	1.001443e+00
4.892869781988886e-04	1.001443e+00
5.000000000000000e-04	1.001443e+00
Step Information: X=959  (Step: 960/1001)
0.000000000000000e+00	1.001899e+00
4.892869781988886e-04	1.001899e+00
5.000000000000000e-04	1.001899e+00
Step Information: X=960  (Step: 961/1001)
0.000000000000000e+00	1.008558e+00
4.892869781988886e-04	1.008558e+00
5.000000000000000e-04	1.008558e+00
Step Information: X=961  (Step: 962/1001)
0.000000000000000e+00	1.007086e+00
4.892869781988886e-04	1.007086e+00
5.000000000000000e-04	1.007086e+00
Step Information: X=962  (Step: 963/1001)
0.000000000000000e+00	1.001243e+00
4.892869781988886e-04	1.001243e+00
5.000000000000000e-04	1.001243e+00
Step Information: X=963  (Step: 964/1001)
0.000000000000000e+00	1.009549e+00
4.892869781988886e-04	1.009549e+00
5.000000000000000e-04	1.009549e+00
Step Information: X=964  (Step: 965/1001)
0.000000000000000e+00	9.908400e-01
4.892869781988886e-04	9.908400e-01
5.000000000000000e-04	9.908400e-01
Step Information: X=965  (Step: 966/1001)
0.000000000000000e+00	9.888505e-01
4.892869781988886e-04	9.888505e-01
5.000000000000000e-04	9.888505e-01
Step Information: X=966  (Step: 967/1001)
0.000000000000000e+00	9.959660e-01
4.892869781988886e-04	9.959660e-01
5.000000000000000e-04	9.959660e-01
Step Information: X=967  (Step: 968/1001)
0.000000000000000e+00	9.967164e-01
4.892869781988886e-04	9.967164e-01
5.000000000000000e-04	9.967164e-01
Step Information: X=968  (Step: 969/1001)
0.000000000000000e+00	1.003360e+00
4.892869781988886e-04	1.003360e+00
5.000000000000000e-04	1.003360e+00
Step Information: X=969  (Step: 970/1001)
0.000000000000000e+00	1.022827e+00
4.892869781988886e-04	1.022827e+00
5.000000000000000e-04	1.022827e+00
Step Information: X=970  (Step: 971/1001)
0.000000000000000e+00	9.951133e-01
4.892869781988886e-04	9.951133e-01
5.000000000000000e-04	9.951133e-01
Step Information: X=971  (Step: 972/1001)
0.000000000000000e+00	1.008152e+00
4.892869781988886e-04	1.008152e+00
5.000000000000000e-04	1.008152e+00
Step Information: X=972  (Step: 973/1001)
0.000000000000000e+00	1.000854e+00
4.892869781988886e-04	1.000854e+00
5.000000000000000e-04	1.000854e+00
Step Information: X=973  (Step: 974/1001)
0.000000000000000e+00	1.003280e+00
4.892869781988886e-04	1.003280e+00
5.000000000000000e-04	1.003280e+00
Step Information: X=974  (Step: 975/1001)
0.000000000000000e+00	1.019472e+00
4.892869781988886e-04	1.019472e+00
5.000000000000000e-04	1.019472e+00
Step Information: X=975  (Step: 976/1001)
0.000000000000000e+00	1.012422e+00
4.892869781988886e-04	1.012422e+00
5.000000000000000e-04	1.012422e+00
Step Information: X=976  (Step: 977/1001)
0.000000000000000e+00	1.006896e+00
4.892869781988886e-04	1.006896e+00
5.000000000000000e-04	1.006896e+00
Step Information: X=977  (Step: 978/1001)
0.000000000000000e+00	1.007046e+00
4.892869781988886e-04	1.007046e+00
5.000000000000000e-04	1.007046e+00
Step Information: X=978  (Step: 979/1001)
0.000000000000000e+00	9.917419e-01
4.892869781988886e-04	9.917419e-01
5.000000000000000e-04	9.917419e-01
Step Information: X=979  (Step: 980/1001)
0.000000000000000e+00	1.020808e+00
4.892869781988886e-04	1.020808e+00
5.000000000000000e-04	1.020808e+00
Step Information: X=980  (Step: 981/1001)
0.000000000000000e+00	9.987102e-01
4.892869781988886e-04	9.987102e-01
5.000000000000000e-04	9.987102e-01
Step Information: X=981  (Step: 982/1001)
0.000000000000000e+00	1.002145e+00
4.892869781988886e-04	1.002145e+00
5.000000000000000e-04	1.002145e+00
Step Information: X=982  (Step: 983/1001)
0.000000000000000e+00	1.010379e+00
4.892869781988886e-04	1.010379e+00
5.000000000000000e-04	1.010379e+00
Step Information: X=983  (Step: 984/1001)
0.000000000000000e+00	9.832503e-01
4.892869781988886e-04	9.832503e-01
5.000000000000000e-04	9.832503e-01
Step Information: X=984  (Step: 985/1001)
0.000000000000000e+00	9.943295e-01
4.892869781988886e-04	9.943295e-01
5.000000000000000e-04	9.943295e-01
Step Information: X=985  (Step: 986/1001)
0.000000000000000e+00	9.998270e-01
4.892869781988886e-04	9.998270e-01
5.000000000000000e-04	9.998270e-01
Step Information: X=986  (Step: 987/1001)
0.000000000000000e+00	1.006422e+00
4.892869781988886e-04	1.006422e+00
5.000000000000000e-04	1.006422e+00
Step Information: X=987  (Step: 988/1001)
0.000000000000000e+00	1.029071e+00
4.892869781988886e-04	1.029071e+00
5.000000000000000e-04	1.029071e+00
Step Information: X=988  (Step: 989/1001)
0.000000000000000e+00	9.983454e-01
4.892869781988886e-04	9.983454e-01
5.000000000000000e-04	9.983454e-01
Step Information: X=989  (Step: 990/1001)
0.000000000000000e+00	1.008032e+00
4.892869781988886e-04	1.008032e+00
5.000000000000000e-04	1.008032e+00
Step Information: X=990  (Step: 991/1001)
0.000000000000000e+00	1.007824e+00
4.892869781988886e-04	1.007824e+00
5.000000000000000e-04	1.007824e+00
Step Information: X=991  (Step: 992/1001)
0.000000000000000e+00	1.005917e+00
4.892869781988886e-04	1.005917e+00
5.000000000000000e-04	1.005917e+00
Step Information: X=992  (Step: 993/1001)
0.000000000000000e+00	1.013574e+00
4.892869781988886e-04	1.013574e+00
5.000000000000000e-04	1.013574e+00
Step Information: X=993  (Step: 994/1001)
0.000000000000000e+00	1.027166e+00
4.892869781988886e-04	1.027166e+00
5.000000000000000e-04	1.027166e+00
Step Information: X=994  (Step: 995/1001)
0.000000000000000e+00	1.006855e+00
4.892869781988886e-04	1.006855e+00
5.000000000000000e-04	1.006855e+00
Step Information: X=995  (Step: 996/1001)
0.000000000000000e+00	9.871082e-01
4.892869781988886e-04	9.871082e-01
5.000000000000000e-04	9.871082e-01
Step Information: X=996  (Step: 997/1001)
0.000000000000000e+00	1.004483e+00
4.892869781988886e-04	1.004483e+00
5.000000000000000e-04	1.004483e+00
Step Information: X=997  (Step: 998/1001)
0.000000000000000e+00	1.007323e+00
4.892869781988886e-04	1.007323e+00
5.000000000000000e-04	1.007323e+00
Step Information: X=998  (Step: 999/1001)
0.000000000000000e+00	9.984535e-01
4.892869781988886e-04	9.984535e-01
5.000000000000000e-04	9.984535e-01
Step Information: X=999  (Step: 1000/1001)
0.000000000000000e+00	1.027773e+00
4.892869781988886e-04	1.027773e+00
5.000000000000000e-04	1.027773e+00
Step Information: X=1K  (Step: 1001/1001)
0.000000000000000e+00	1.015393e+00
4.892869781988886e-04	1.015393e+00
5.000000000000000e-04	1.015393e+00
